year,state,state_po,county,FIPS,candidate,party,candidatevotes,0
2016,Texas,TX,Delta,48119,Hillary Clinton,democrat,400,852
2016,Texas,TX,Delta,48119,Other,NA,45,
2016,Texas,TX,Denton,48121,Donald Trump,republican,170603,853
2016,Texas,TX,Denton,48121,Hillary Clinton,democrat,110890,854
2016,Texas,TX,Denton,48121,Other,NA,17152,
2016,Texas,TX,Dewitt,48123,Donald Trump,republican,5519,855
2016,Texas,TX,Dewitt,48123,Hillary Clinton,democrat,1163,856
2016,Texas,TX,Dewitt,48123,Other,NA,162,
2016,Texas,TX,Dickens,48125,Donald Trump,republican,755,857
2016,Texas,TX,Dickens,48125,Hillary Clinton,democrat,128,858
2016,Texas,TX,Dickens,48125,Other,NA,26,
2016,Texas,TX,Dimmit,48127,Hillary Clinton,democrat,2173,859
2016,Texas,TX,Dimmit,48127,Donald Trump,republican,974,860
2016,Texas,TX,Dimmit,48127,Other,NA,78,
2016,Texas,TX,Donley,48129,Donald Trump,republican,1225,861
2016,Texas,TX,Donley,48129,Hillary Clinton,democrat,191,862
2016,Texas,TX,Donley,48129,Other,NA,49,
2016,Texas,TX,Duval,48131,Hillary Clinton,democrat,2783,863
2016,Texas,TX,Duval,48131,Donald Trump,republican,1316,864
2016,Texas,TX,Duval,48131,Other,NA,69,
2016,Texas,TX,Eastland,48133,Donald Trump,republican,6011,865
2016,Texas,TX,Eastland,48133,Hillary Clinton,democrat,776,866
2016,Texas,TX,Eastland,48133,Other,NA,176,
2016,Texas,TX,Ector,48135,Donald Trump,republican,25020,867
2016,Texas,TX,Ector,48135,Hillary Clinton,democrat,10249,868
2016,Texas,TX,Ector,48135,Other,NA,1261,
2016,Texas,TX,Edwards,48137,Donald Trump,republican,746,869
2016,Texas,TX,Edwards,48137,Hillary Clinton,democrat,303,870
2016,Texas,TX,Edwards,48137,Other,NA,24,
2016,Texas,TX,El Paso,48141,Hillary Clinton,democrat,147843,871
2016,Texas,TX,El Paso,48141,Donald Trump,republican,55512,872
2016,Texas,TX,El Paso,48141,Other,NA,10653,
2016,Texas,TX,Ellis,48139,Donald Trump,republican,44941,873
2016,Texas,TX,Ellis,48139,Hillary Clinton,democrat,16253,874
2016,Texas,TX,Ellis,48139,Other,NA,2479,
2016,Texas,TX,Erath,48143,Donald Trump,republican,11210,875
2016,Texas,TX,Erath,48143,Hillary Clinton,democrat,2160,876
2016,Texas,TX,Erath,48143,Other,NA,523,
2016,Texas,TX,Falls,48145,Donald Trump,republican,3441,877
2016,Texas,TX,Falls,48145,Hillary Clinton,democrat,1684,878
2016,Texas,TX,Falls,48145,Other,NA,123,
2016,Texas,TX,Fannin,48147,Donald Trump,republican,9548,879
2016,Texas,TX,Fannin,48147,Hillary Clinton,democrat,2132,880
2016,Texas,TX,Fannin,48147,Other,NA,364,
2016,Texas,TX,Fayette,48149,Donald Trump,republican,8743,881
2016,Texas,TX,Fayette,48149,Hillary Clinton,democrat,2144,882
2016,Texas,TX,Fayette,48149,Other,NA,287,
2016,Texas,TX,Fisher,48151,Donald Trump,republican,1265,883
2016,Texas,TX,Fisher,48151,Hillary Clinton,democrat,403,884
2016,Texas,TX,Fisher,48151,Other,NA,61,
2016,Texas,TX,Floyd,48153,Donald Trump,republican,1474,885
2016,Texas,TX,Floyd,48153,Hillary Clinton,democrat,435,886
2016,Texas,TX,Floyd,48153,Other,NA,50,
2016,Texas,TX,Foard,48155,Donald Trump,republican,383,887
2016,Texas,TX,Foard,48155,Hillary Clinton,democrat,113,888
2016,Texas,TX,Foard,48155,Other,NA,17,
2016,Texas,TX,Fort Bend,48157,Hillary Clinton,democrat,134686,889
2016,Texas,TX,Fort Bend,48157,Donald Trump,republican,117291,890
2016,Texas,TX,Fort Bend,48157,Other,NA,10089,
2016,Texas,TX,Franklin,48159,Donald Trump,republican,3585,891
2016,Texas,TX,Franklin,48159,Hillary Clinton,democrat,665,892
2016,Texas,TX,Franklin,48159,Other,NA,130,
2016,Texas,TX,Freestone,48161,Donald Trump,republican,6026,893
2016,Texas,TX,Freestone,48161,Hillary Clinton,democrat,1471,894
2016,Texas,TX,Freestone,48161,Other,NA,187,
2016,Texas,TX,Frio,48163,Hillary Clinton,democrat,2444,895
2016,Texas,TX,Frio,48163,Donald Trump,republican,1856,896
2016,Texas,TX,Frio,48163,Other,NA,100,
2016,Texas,TX,Gaines,48165,Donald Trump,republican,3907,897
2016,Texas,TX,Gaines,48165,Hillary Clinton,democrat,597,898
2016,Texas,TX,Gaines,48165,Other,NA,116,
2016,Texas,TX,Galveston,48167,Donald Trump,republican,73757,899
2016,Texas,TX,Galveston,48167,Hillary Clinton,democrat,43658,900
2016,Texas,TX,Galveston,48167,Other,NA,5488,
2016,Texas,TX,Garza,48169,Donald Trump,republican,1225,901
2016,Texas,TX,Garza,48169,Hillary Clinton,democrat,230,902
2016,Texas,TX,Garza,48169,Other,NA,29,
2016,Texas,TX,Gillespie,48171,Donald Trump,republican,10446,903
2016,Texas,TX,Gillespie,48171,Hillary Clinton,democrat,2288,904
2016,Texas,TX,Gillespie,48171,Other,NA,480,
2016,Texas,TX,Glasscock,48173,Donald Trump,republican,553,905
2016,Texas,TX,Glasscock,48173,Hillary Clinton,democrat,34,906
2016,Texas,TX,Glasscock,48173,Other,NA,17,
2016,Texas,TX,Goliad,48175,Donald Trump,republican,2620,907
2016,Texas,TX,Goliad,48175,Hillary Clinton,democrat,973,908
2016,Texas,TX,Goliad,48175,Other,NA,115,
2016,Texas,TX,Gonzales,48177,Donald Trump,republican,4587,909
2016,Texas,TX,Gonzales,48177,Hillary Clinton,democrat,1571,910
2016,Texas,TX,Gonzales,48177,Other,NA,176,
2016,Texas,TX,Gray,48179,Donald Trump,republican,6500,911
2016,Texas,TX,Gray,48179,Hillary Clinton,democrat,701,912
2016,Texas,TX,Gray,48179,Other,NA,204,
2016,Texas,TX,Grayson,48181,Donald Trump,republican,35325,913
2016,Texas,TX,Grayson,48181,Hillary Clinton,democrat,10301,914
2016,Texas,TX,Grayson,48181,Other,NA,1790,
2016,Texas,TX,Gregg,48183,Donald Trump,republican,28764,915
2016,Texas,TX,Gregg,48183,Hillary Clinton,democrat,11677,916
2016,Texas,TX,Gregg,48183,Other,NA,1308,
2016,Texas,TX,Grimes,48185,Donald Trump,republican,7065,917
2016,Texas,TX,Grimes,48185,Hillary Clinton,democrat,2194,918
2016,Texas,TX,Grimes,48185,Other,NA,274,
2016,Texas,TX,Guadalupe,48187,Donald Trump,republican,36632,919
2016,Texas,TX,Guadalupe,48187,Hillary Clinton,democrat,18391,920
2016,Texas,TX,Guadalupe,48187,Other,NA,2799,
2016,Texas,TX,Hale,48189,Donald Trump,republican,6366,921
2016,Texas,TX,Hale,48189,Hillary Clinton,democrat,2101,922
2016,Texas,TX,Hale,48189,Other,NA,391,
2016,Texas,TX,Hall,48191,Donald Trump,republican,893,923
2016,Texas,TX,Hall,48191,Hillary Clinton,democrat,164,924
2016,Texas,TX,Hall,48191,Other,NA,34,
2016,Texas,TX,Hamilton,48193,Donald Trump,republican,3060,925
2016,Texas,TX,Hamilton,48193,Hillary Clinton,democrat,479,926
2016,Texas,TX,Hamilton,48193,Other,NA,81,
2016,Texas,TX,Hansford,48195,Donald Trump,republican,1730,927
2016,Texas,TX,Hansford,48195,Hillary Clinton,democrat,171,928
2016,Texas,TX,Hansford,48195,Other,NA,46,
2016,Texas,TX,Hardeman,48197,Donald Trump,republican,1207,929
2016,Texas,TX,Hardeman,48197,Hillary Clinton,democrat,249,930
2016,Texas,TX,Hardeman,48197,Other,NA,57,
2016,Texas,TX,Hardin,48199,Donald Trump,republican,19606,931
2016,Texas,TX,Hardin,48199,Hillary Clinton,democrat,2780,932
2016,Texas,TX,Hardin,48199,Other,NA,394,
2016,Texas,TX,Harris,48201,Hillary Clinton,democrat,707914,933
2016,Texas,TX,Harris,48201,Donald Trump,republican,545955,934
2016,Texas,TX,Harris,48201,Other,NA,58243,
2016,Texas,TX,Harrison,48203,Donald Trump,republican,18749,935
2016,Texas,TX,Harrison,48203,Hillary Clinton,democrat,7151,936
2016,Texas,TX,Harrison,48203,Other,NA,648,
2016,Texas,TX,Hartley,48205,Donald Trump,republican,1730,937
2016,Texas,TX,Hartley,48205,Hillary Clinton,democrat,173,938
2016,Texas,TX,Hartley,48205,Other,NA,49,
2016,Texas,TX,Haskell,48207,Donald Trump,republican,1403,939
2016,Texas,TX,Haskell,48207,Hillary Clinton,democrat,314,940
2016,Texas,TX,Haskell,48207,Other,NA,53,
2016,Texas,TX,Hays,48209,Donald Trump,republican,33826,941
2016,Texas,TX,Hays,48209,Hillary Clinton,democrat,33224,942
2016,Texas,TX,Hays,48209,Other,NA,5114,
2016,Texas,TX,Hemphill,48211,Donald Trump,republican,1462,943
2016,Texas,TX,Hemphill,48211,Hillary Clinton,democrat,181,944
2016,Texas,TX,Hemphill,48211,Other,NA,52,
2016,Texas,TX,Henderson,48213,Donald Trump,republican,23650,945
2016,Texas,TX,Henderson,48213,Hillary Clinton,democrat,5669,946
2016,Texas,TX,Henderson,48213,Other,NA,726,
2016,Texas,TX,Hidalgo,48215,Hillary Clinton,democrat,118809,947
2016,Texas,TX,Hidalgo,48215,Donald Trump,republican,48642,948
2016,Texas,TX,Hidalgo,48215,Other,NA,5986,
2016,Texas,TX,Hill,48217,Donald Trump,republican,10108,949
2016,Texas,TX,Hill,48217,Hillary Clinton,democrat,2547,950
2016,Texas,TX,Hill,48217,Other,NA,315,
2016,Texas,TX,Hockley,48219,Donald Trump,republican,5809,951
2016,Texas,TX,Hockley,48219,Hillary Clinton,democrat,1260,952
2016,Texas,TX,Hockley,48219,Other,NA,242,
2016,Texas,TX,Hood,48221,Donald Trump,republican,21382,953
2016,Texas,TX,Hood,48221,Hillary Clinton,democrat,4008,954
2016,Texas,TX,Hood,48221,Other,NA,872,
2016,Texas,TX,Hopkins,48223,Donald Trump,republican,10707,955
2016,Texas,TX,Hopkins,48223,Hillary Clinton,democrat,2510,956
2016,Texas,TX,Hopkins,48223,Other,NA,321,
2016,Texas,TX,Houston,48225,Donald Trump,republican,6205,957
2016,Texas,TX,Houston,48225,Hillary Clinton,democrat,1978,958
2016,Texas,TX,Houston,48225,Other,NA,170,
2016,Texas,TX,Howard,48227,Donald Trump,republican,6637,959
2016,Texas,TX,Howard,48227,Hillary Clinton,democrat,1770,960
2016,Texas,TX,Howard,48227,Other,NA,316,
2016,Texas,TX,Hudspeth,48229,Donald Trump,republican,503,961
2016,Texas,TX,Hudspeth,48229,Hillary Clinton,democrat,324,962
2016,Texas,TX,Hudspeth,48229,Other,NA,44,
2016,Texas,TX,Hunt,48231,Donald Trump,republican,23910,963
2016,Texas,TX,Hunt,48231,Hillary Clinton,democrat,6396,964
2016,Texas,TX,Hunt,48231,Other,NA,1248,
2016,Texas,TX,Hutchinson,48233,Donald Trump,republican,7042,965
2016,Texas,TX,Hutchinson,48233,Hillary Clinton,democrat,854,966
2016,Texas,TX,Hutchinson,48233,Other,NA,259,
2016,Texas,TX,Irion,48235,Donald Trump,republican,660,967
2016,Texas,TX,Irion,48235,Hillary Clinton,democrat,90,968
2016,Texas,TX,Irion,48235,Other,NA,16,
2016,Texas,TX,Jack,48237,Donald Trump,republican,2973,969
2016,Texas,TX,Jack,48237,Hillary Clinton,democrat,314,970
2016,Texas,TX,Jack,48237,Other,NA,63,
2016,Texas,TX,Jackson,48239,Donald Trump,republican,4266,971
2016,Texas,TX,Jackson,48239,Hillary Clinton,democrat,904,972
2016,Texas,TX,Jackson,48239,Other,NA,132,
2016,Texas,TX,Jasper,48241,Donald Trump,republican,10609,973
2016,Texas,TX,Jasper,48241,Hillary Clinton,democrat,2590,974
2016,Texas,TX,Jasper,48241,Other,NA,220,
2016,Texas,TX,Jeff Davis,48243,Donald Trump,republican,695,975
2016,Texas,TX,Jeff Davis,48243,Hillary Clinton,democrat,422,976
2016,Texas,TX,Jeff Davis,48243,Other,NA,74,
2016,Texas,TX,Jefferson,48245,Donald Trump,republican,42862,977
2016,Texas,TX,Jefferson,48245,Hillary Clinton,democrat,42443,978
2016,Texas,TX,Jefferson,48245,Other,NA,2313,
2016,Texas,TX,Jim Hogg,48247,Hillary Clinton,democrat,1635,979
2016,Texas,TX,Jim Hogg,48247,Donald Trump,republican,430,980
2016,Texas,TX,Jim Hogg,48247,Other,NA,54,
2016,Texas,TX,Jim Wells,48249,Hillary Clinton,democrat,6694,981
2016,Texas,TX,Jim Wells,48249,Donald Trump,republican,5420,982
2016,Texas,TX,Jim Wells,48249,Other,NA,265,
2016,Texas,TX,Johnson,48251,Donald Trump,republican,44382,983
2016,Texas,TX,Johnson,48251,Hillary Clinton,democrat,10988,984
2016,Texas,TX,Johnson,48251,Other,NA,2236,
2016,Texas,TX,Jones,48253,Donald Trump,republican,4819,985
2016,Texas,TX,Jones,48253,Hillary Clinton,democrat,936,986
2016,Texas,TX,Jones,48253,Other,NA,205,
2016,Texas,TX,Karnes,48255,Donald Trump,republican,2965,987
2016,Texas,TX,Karnes,48255,Hillary Clinton,democrat,1145,988
2016,Texas,TX,Karnes,48255,Other,NA,88,
2016,Texas,TX,Kaufman,48257,Donald Trump,republican,29587,989
2016,Texas,TX,Kaufman,48257,Hillary Clinton,democrat,10278,990
2016,Texas,TX,Kaufman,48257,Other,NA,1400,
2016,Texas,TX,Kendall,48259,Donald Trump,republican,15700,991
2016,Texas,TX,Kendall,48259,Hillary Clinton,democrat,3643,992
2016,Texas,TX,Kendall,48259,Other,NA,777,
2016,Texas,TX,Kenedy,48261,Hillary Clinton,democrat,99,993
2016,Texas,TX,Kenedy,48261,Donald Trump,republican,84,994
2016,Texas,TX,Kenedy,48261,Other,NA,3,
2016,Texas,TX,Kent,48263,Donald Trump,republican,360,995
2016,Texas,TX,Kent,48263,Hillary Clinton,democrat,59,996
2016,Texas,TX,Kent,48263,Other,NA,15,
2016,Texas,TX,Kerr,48265,Donald Trump,republican,17727,997
2016,Texas,TX,Kerr,48265,Hillary Clinton,democrat,4681,998
2016,Texas,TX,Kerr,48265,Other,NA,889,
2016,Texas,TX,Kimble,48267,Donald Trump,republican,1697,999
2016,Texas,TX,Kimble,48267,Hillary Clinton,democrat,206,1000
2016,Texas,TX,Kimble,48267,Other,NA,49,
2016,Texas,TX,King,48269,Donald Trump,republican,149,1001
2016,Texas,TX,King,48269,Other,NA,5,
2016,Texas,TX,King,48269,Hillary Clinton,democrat,5,1002
2016,Texas,TX,Kinney,48271,Donald Trump,republican,936,1003
2016,Texas,TX,Kinney,48271,Hillary Clinton,democrat,458,1004
2016,Texas,TX,Kinney,48271,Other,NA,36,
2016,Texas,TX,Kleberg,48273,Hillary Clinton,democrat,4716,1005
2016,Texas,TX,Kleberg,48273,Donald Trump,republican,4367,1006
2016,Texas,TX,Kleberg,48273,Other,NA,429,
2016,Texas,TX,Knox,48275,Donald Trump,republican,1078,1007
2016,Texas,TX,Knox,48275,Hillary Clinton,democrat,247,1008
2016,Texas,TX,Knox,48275,Other,NA,42,
2016,Texas,TX,La Salle,48283,Hillary Clinton,democrat,1129,1009
2016,Texas,TX,La Salle,48283,Donald Trump,republican,872,1010
2016,Texas,TX,La Salle,48283,Other,NA,58,
2016,Texas,TX,Lamar,48277,Donald Trump,republican,14561,1011
2016,Texas,TX,Lamar,48277,Hillary Clinton,democrat,3583,1012
2016,Texas,TX,Lamar,48277,Other,NA,467,
2016,Texas,TX,Lamb,48279,Donald Trump,republican,3111,1013
2016,Texas,TX,Lamb,48279,Hillary Clinton,democrat,771,1014
2016,Texas,TX,Lamb,48279,Other,NA,113,
2016,Texas,TX,Lampasas,48281,Donald Trump,republican,6385,1015
2016,Texas,TX,Lampasas,48281,Hillary Clinton,democrat,1483,1016
2016,Texas,TX,Lampasas,48281,Other,NA,337,
2016,Texas,TX,Lavaca,48285,Donald Trump,republican,7347,1017
2016,Texas,TX,Lavaca,48285,Hillary Clinton,democrat,1170,1018
2016,Texas,TX,Lavaca,48285,Other,NA,144,
2016,Texas,TX,Lee,48287,Donald Trump,republican,4997,1019
2016,Texas,TX,Lee,48287,Hillary Clinton,democrat,1372,1020
2016,Texas,TX,Lee,48287,Other,NA,166,
2016,Texas,TX,Leon,48289,Donald Trump,republican,6391,1021
2016,Texas,TX,Leon,48289,Hillary Clinton,democrat,909,1022
2016,Texas,TX,Leon,48289,Other,NA,139,
2016,Texas,TX,Liberty,48291,Donald Trump,republican,18892,1023
2016,Texas,TX,Liberty,48291,Hillary Clinton,democrat,4862,1024
2016,Texas,TX,Liberty,48291,Other,NA,513,
2016,Texas,TX,Limestone,48293,Donald Trump,republican,5796,1025
2016,Texas,TX,Limestone,48293,Hillary Clinton,democrat,1778,1026
2016,Texas,TX,Limestone,48293,Other,NA,165,
2016,Texas,TX,Lipscomb,48295,Donald Trump,republican,1159,1027
2016,Texas,TX,Lipscomb,48295,Hillary Clinton,democrat,135,1028
2016,Texas,TX,Lipscomb,48295,Other,NA,38,
2016,Texas,TX,Live Oak,48297,Donald Trump,republican,3464,1029
2016,Texas,TX,Live Oak,48297,Hillary Clinton,democrat,742,1030
2016,Texas,TX,Live Oak,48297,Other,NA,96,
2016,Texas,TX,Llano,48299,Donald Trump,republican,8299,1031
2016,Texas,TX,Llano,48299,Hillary Clinton,democrat,1825,1032
2016,Texas,TX,Llano,48299,Other,NA,323,
2016,Texas,TX,Loving,48301,Donald Trump,republican,58,1033
2016,Texas,TX,Loving,48301,Hillary Clinton,democrat,4,1034
2016,Texas,TX,Loving,48301,Other,NA,3,
2016,Texas,TX,Lubbock,48303,Donald Trump,republican,65651,1035
2016,Texas,TX,Lubbock,48303,Hillary Clinton,democrat,28023,1036
2016,Texas,TX,Lubbock,48303,Other,NA,5339,
2016,Texas,TX,Lynn,48305,Donald Trump,republican,1546,1037
2016,Texas,TX,Lynn,48305,Hillary Clinton,democrat,403,1038
2016,Texas,TX,Lynn,48305,Other,NA,60,
2016,Texas,TX,Madison,48313,Donald Trump,republican,3351,1039
2016,Texas,TX,Madison,48313,Hillary Clinton,democrat,881,1040
2016,Texas,TX,Madison,48313,Other,NA,57,
2016,Texas,TX,Marion,48315,Donald Trump,republican,2983,1041
2016,Texas,TX,Marion,48315,Hillary Clinton,democrat,1165,1042
2016,Texas,TX,Marion,48315,Other,NA,90,
2016,Texas,TX,Martin,48317,Donald Trump,republican,1455,1043
2016,Texas,TX,Martin,48317,Hillary Clinton,democrat,266,1044
2016,Texas,TX,Martin,48317,Other,NA,41,
2016,Texas,TX,Mason,48319,Donald Trump,republican,1656,1045
2016,Texas,TX,Mason,48319,Hillary Clinton,democrat,354,1046
2016,Texas,TX,Mason,48319,Other,NA,47,
2016,Texas,TX,Matagorda,48321,Donald Trump,republican,8366,1047
2016,Texas,TX,Matagorda,48321,Hillary Clinton,democrat,3500,1048
2016,Texas,TX,Matagorda,48321,Other,NA,330,
2016,Texas,TX,Maverick,48323,Hillary Clinton,democrat,10397,1049
2016,Texas,TX,Maverick,48323,Donald Trump,republican,2816,1050
2016,Texas,TX,Maverick,48323,Other,NA,375,
2016,Texas,TX,McCulloch,48307,Donald Trump,republican,2552,1051
2016,Texas,TX,McCulloch,48307,Hillary Clinton,democrat,482,1052
2016,Texas,TX,McCulloch,48307,Other,NA,69,
2016,Texas,TX,McLennan,48309,Donald Trump,republican,48260,1053
2016,Texas,TX,McLennan,48309,Hillary Clinton,democrat,27063,1054
2016,Texas,TX,McLennan,48309,Other,NA,3752,
2016,Texas,TX,McMullen,48311,Donald Trump,republican,454,1055
2016,Texas,TX,McMullen,48311,Hillary Clinton,democrat,40,1056
2016,Texas,TX,McMullen,48311,Other,NA,5,
2016,Texas,TX,Medina,48325,Donald Trump,republican,12085,1057
2016,Texas,TX,Medina,48325,Hillary Clinton,democrat,4634,1058
2016,Texas,TX,Medina,48325,Other,NA,527,
2016,Texas,TX,Menard,48327,Donald Trump,republican,682,1059
2016,Texas,TX,Menard,48327,Hillary Clinton,democrat,154,1060
2016,Texas,TX,Menard,48327,Other,NA,28,
2016,Texas,TX,Midland,48329,Donald Trump,republican,36973,1061
2016,Texas,TX,Midland,48329,Hillary Clinton,democrat,10025,1062
2016,Texas,TX,Midland,48329,Other,NA,2214,
2016,Texas,TX,Milam,48331,Donald Trump,republican,6364,1063
2016,Texas,TX,Milam,48331,Hillary Clinton,democrat,2051,1064
2016,Texas,TX,Milam,48331,Other,NA,249,
2016,Texas,TX,Mills,48333,Donald Trump,republican,1951,1065
2016,Texas,TX,Mills,48333,Hillary Clinton,democrat,243,1066
2016,Texas,TX,Mills,48333,Other,NA,51,
2016,Texas,TX,Mitchell,48335,Donald Trump,republican,1780,1067
2016,Texas,TX,Mitchell,48335,Hillary Clinton,democrat,354,1068
2016,Texas,TX,Mitchell,48335,Other,NA,62,
2016,Texas,TX,Montague,48337,Donald Trump,republican,7526,1069
2016,Texas,TX,Montague,48337,Hillary Clinton,democrat,885,1070
2016,Texas,TX,Montague,48337,Other,NA,193,
2016,Texas,TX,Montgomery,48339,Donald Trump,republican,150314,1071
2016,Texas,TX,Montgomery,48339,Hillary Clinton,democrat,45835,1072
2016,Texas,TX,Montgomery,48339,Other,NA,8483,
2016,Texas,TX,Moore,48341,Donald Trump,republican,3977,1073
2016,Texas,TX,Moore,48341,Hillary Clinton,democrat,1098,1074
2016,Texas,TX,Moore,48341,Other,NA,209,
2016,Texas,TX,Morris,48343,Donald Trump,republican,3446,1075
2016,Texas,TX,Morris,48343,Hillary Clinton,democrat,1425,1076
2016,Texas,TX,Morris,48343,Other,NA,102,
2016,Texas,TX,Motley,48345,Donald Trump,republican,566,1077
2016,Texas,TX,Motley,48345,Hillary Clinton,democrat,40,1078
2016,Texas,TX,Motley,48345,Other,NA,9,
2016,Texas,TX,Nacogdoches,48347,Donald Trump,republican,14771,1079
2016,Texas,TX,Nacogdoches,48347,Hillary Clinton,democrat,6846,1080
2016,Texas,TX,Nacogdoches,48347,Other,NA,1005,
2016,Texas,TX,Navarro,48349,Donald Trump,republican,11994,1081
2016,Texas,TX,Navarro,48349,Hillary Clinton,democrat,4002,1082
2016,Texas,TX,Navarro,48349,Other,NA,437,
2016,Texas,TX,Newton,48351,Donald Trump,republican,4288,1083
2016,Texas,TX,Newton,48351,Hillary Clinton,democrat,1156,1084
2016,Texas,TX,Newton,48351,Other,NA,90,
2016,Texas,TX,Nolan,48353,Donald Trump,republican,3552,1085
2016,Texas,TX,Nolan,48353,Hillary Clinton,democrat,1029,1086
2016,Texas,TX,Nolan,48353,Other,NA,276,
2016,Texas,TX,Nueces,48355,Donald Trump,republican,50766,1087
2016,Texas,TX,Nueces,48355,Hillary Clinton,democrat,49198,1088
2016,Texas,TX,Nueces,48355,Other,NA,4441,
2016,Texas,TX,Ochiltree,48357,Donald Trump,republican,2628,1089
2016,Texas,TX,Ochiltree,48357,Hillary Clinton,democrat,274,1090
2016,Texas,TX,Ochiltree,48357,Other,NA,100,
2016,Texas,TX,Oldham,48359,Donald Trump,republican,850,1091
2016,Texas,TX,Oldham,48359,Hillary Clinton,democrat,78,1092
2016,Texas,TX,Oldham,48359,Other,NA,20,
2016,Texas,TX,Orange,48361,Donald Trump,republican,25513,1093
2016,Texas,TX,Orange,48361,Hillary Clinton,democrat,5735,1094
2016,Texas,TX,Orange,48361,Other,NA,752,
2016,Texas,TX,Palo Pinto,48363,Donald Trump,republican,8284,1095
2016,Texas,TX,Palo Pinto,48363,Hillary Clinton,democrat,1708,1096
2016,Texas,TX,Palo Pinto,48363,Other,NA,278,
2016,Texas,TX,Panola,48365,Donald Trump,republican,8445,1097
2016,Texas,TX,Panola,48365,Hillary Clinton,democrat,1835,1098
2016,Texas,TX,Panola,48365,Other,NA,136,
2016,Texas,TX,Parker,48367,Donald Trump,republican,46473,1099
2016,Texas,TX,Parker,48367,Hillary Clinton,democrat,8344,1100
2016,Texas,TX,Parker,48367,Other,NA,2000,
2016,Texas,TX,Parmer,48369,Donald Trump,republican,1915,1101
2016,Texas,TX,Parmer,48369,Hillary Clinton,democrat,485,1102
2016,Texas,TX,Parmer,48369,Other,NA,66,
2016,Texas,TX,Pecos,48371,Donald Trump,republican,2468,1103
2016,Texas,TX,Pecos,48371,Hillary Clinton,democrat,1554,1104
2016,Texas,TX,Pecos,48371,Other,NA,163,
2016,Texas,TX,Polk,48373,Donald Trump,republican,15176,1105
2016,Texas,TX,Polk,48373,Hillary Clinton,democrat,4187,1106
2016,Texas,TX,Polk,48373,Other,NA,489,
2016,Texas,TX,Potter,48375,Donald Trump,republican,19630,1107
2016,Texas,TX,Potter,48375,Hillary Clinton,democrat,7657,1108
2016,Texas,TX,Potter,48375,Other,NA,1364,
2016,Texas,TX,Presidio,48377,Hillary Clinton,democrat,1458,1109
2016,Texas,TX,Presidio,48377,Donald Trump,republican,652,1110
2016,Texas,TX,Presidio,48377,Other,NA,98,
2016,Texas,TX,Rains,48379,Donald Trump,republican,3968,1111
2016,Texas,TX,Rains,48379,Hillary Clinton,democrat,628,1112
2016,Texas,TX,Rains,48379,Other,NA,105,
2016,Texas,TX,Randall,48381,Donald Trump,republican,43462,1113
2016,Texas,TX,Randall,48381,Hillary Clinton,democrat,8367,1114
2016,Texas,TX,Randall,48381,Other,NA,2476,
2016,Texas,TX,Reagan,48383,Donald Trump,republican,709,1115
2016,Texas,TX,Reagan,48383,Hillary Clinton,democrat,167,1116
2016,Texas,TX,Reagan,48383,Other,NA,28,
2016,Texas,TX,Real,48385,Donald Trump,republican,1382,1117
2016,Texas,TX,Real,48385,Hillary Clinton,democrat,262,1118
2016,Texas,TX,Real,48385,Other,NA,37,
2016,Texas,TX,Red River,48387,Donald Trump,republican,3926,1119
2016,Texas,TX,Red River,48387,Hillary Clinton,democrat,1149,1120
2016,Texas,TX,Red River,48387,Other,NA,86,
2016,Texas,TX,Reeves,48389,Hillary Clinton,democrat,1659,1121
2016,Texas,TX,Reeves,48389,Donald Trump,republican,1417,1122
2016,Texas,TX,Reeves,48389,Other,NA,108,
2016,Texas,TX,Refugio,48391,Donald Trump,republican,1830,1123
2016,Texas,TX,Refugio,48391,Hillary Clinton,democrat,1034,1124
2016,Texas,TX,Refugio,48391,Other,NA,84,
2016,Texas,TX,Roberts,48393,Donald Trump,republican,524,1125
2016,Texas,TX,Roberts,48393,Hillary Clinton,democrat,20,1126
2016,Texas,TX,Roberts,48393,Other,NA,10,
2016,Texas,TX,Robertson,48395,Donald Trump,republican,4668,1127
2016,Texas,TX,Robertson,48395,Hillary Clinton,democrat,2203,1128
2016,Texas,TX,Robertson,48395,Other,NA,164,
2016,Texas,TX,Rockwall,48397,Donald Trump,republican,28451,1129
2016,Texas,TX,Rockwall,48397,Hillary Clinton,democrat,9655,1130
2016,Texas,TX,Rockwall,48397,Other,NA,1842,
2016,Texas,TX,Runnels,48399,Donald Trump,republican,3250,1131
2016,Texas,TX,Runnels,48399,Hillary Clinton,democrat,453,1132
2016,Texas,TX,Runnels,48399,Other,NA,79,
2016,Texas,TX,Rusk,48401,Donald Trump,republican,14675,1133
2016,Texas,TX,Rusk,48401,Hillary Clinton,democrat,3935,1134
2016,Texas,TX,Rusk,48401,Other,NA,384,
2016,Texas,TX,Sabine,48403,Donald Trump,republican,3998,1135
2016,Texas,TX,Sabine,48403,Hillary Clinton,democrat,614,1136
2016,Texas,TX,Sabine,48403,Other,NA,39,
2016,Texas,TX,San Augustine,48405,Donald Trump,republican,2622,1137
2016,Texas,TX,San Augustine,48405,Hillary Clinton,democrat,910,1138
2016,Texas,TX,San Augustine,48405,Other,NA,37,
2016,Texas,TX,San Jacinto,48407,Donald Trump,republican,8059,1139
2016,Texas,TX,San Jacinto,48407,Hillary Clinton,democrat,2038,1140
2016,Texas,TX,San Jacinto,48407,Other,NA,246,
