STATE_NAME,STUSPS,COUNTY_NAME,FIPS,PARTY
South Dakota,SD,Beadle,46005,republican
South Dakota,SD,Bennett,46007,republican
South Dakota,SD,Bon Homme,46009,republican
South Dakota,SD,Brookings,46011,republican
South Dakota,SD,Brown,46013,republican
South Dakota,SD,Brule,46015,republican
South Dakota,SD,Buffalo,46017,democrat
South Dakota,SD,Butte,46019,republican
South Dakota,SD,Campbell,46021,republican
South Dakota,SD,Charles Mix,46023,republican
South Dakota,SD,Clark,46025,republican
South Dakota,SD,Clay,46027,democrat
South Dakota,SD,Codington,46029,republican
South Dakota,SD,Corson,46031,republican
South Dakota,SD,Custer,46033,republican
South Dakota,SD,Davison,46035,republican
South Dakota,SD,Day,46037,republican
South Dakota,SD,Deuel,46039,republican
South Dakota,SD,Dewey,46041,democrat
South Dakota,SD,Douglas,46043,republican
South Dakota,SD,Edmunds,46045,republican
South Dakota,SD,Fall River,46047,republican
South Dakota,SD,Faulk,46049,republican
South Dakota,SD,Grant,46051,republican
South Dakota,SD,Gregory,46053,republican
South Dakota,SD,Haakon,46055,republican
South Dakota,SD,Hamlin,46057,republican
South Dakota,SD,Hand,46059,republican
South Dakota,SD,Hanson,46061,republican
South Dakota,SD,Harding,46063,republican
South Dakota,SD,Hughes,46065,republican
South Dakota,SD,Hutchinson,46067,republican
South Dakota,SD,Hyde,46069,republican
South Dakota,SD,Jackson,46071,republican
South Dakota,SD,Jerauld,46073,republican
South Dakota,SD,Jones,46075,republican
South Dakota,SD,Kingsbury,46077,republican
South Dakota,SD,Lake,46079,republican
South Dakota,SD,Lawrence,46081,republican
South Dakota,SD,Lincoln,46083,republican
South Dakota,SD,Lyman,46085,republican
South Dakota,SD,Marshall,46091,republican
South Dakota,SD,McCook,46087,republican
South Dakota,SD,McPherson,46089,republican
South Dakota,SD,Meade,46093,republican
South Dakota,SD,Mellette,46095,republican
South Dakota,SD,Miner,46097,republican
South Dakota,SD,Minnehaha,46099,republican
South Dakota,SD,Moody,46101,republican
South Dakota,SD,Oglala Lakota,46113,democrat
South Dakota,SD,Pennington,46103,republican
South Dakota,SD,Perkins,46105,republican
South Dakota,SD,Potter,46107,republican
South Dakota,SD,Roberts,46109,republican
South Dakota,SD,Sanborn,46111,republican
South Dakota,SD,Spink,46115,republican
South Dakota,SD,Stanley,46117,republican
South Dakota,SD,Sully,46119,republican
South Dakota,SD,Todd,46121,democrat
South Dakota,SD,Tripp,46123,republican
South Dakota,SD,Turner,46125,republican
South Dakota,SD,Union,46127,republican
South Dakota,SD,Walworth,46129,republican
South Dakota,SD,Yankton,46135,republican
South Dakota,SD,Ziebach,46137,republican
South Carolina,SC,Abbeville,45001,republican
South Carolina,SC,Aiken,45003,republican
South Carolina,SC,Allendale,45005,democrat
South Carolina,SC,Anderson,45007,republican
South Carolina,SC,Bamberg,45009,democrat
South Carolina,SC,Barnwell,45011,republican
South Carolina,SC,Beaufort,45013,republican
South Carolina,SC,Berkeley,45015,republican
South Carolina,SC,Calhoun,45017,republican
South Carolina,SC,Charleston,45019,democrat
South Carolina,SC,Cherokee,45021,republican
South Carolina,SC,Chester,45023,republican
South Carolina,SC,Chesterfield,45025,republican
South Carolina,SC,Clarendon,45027,democrat
South Carolina,SC,Colleton,45029,republican
South Carolina,SC,Darlington,45031,republican
South Carolina,SC,Dillon,45033,democrat
South Carolina,SC,Dorchester,45035,republican
South Carolina,SC,Edgefield,45037,republican
South Carolina,SC,Fairfield,45039,democrat
South Carolina,SC,Florence,45041,republican
South Carolina,SC,Georgetown,45043,republican
South Carolina,SC,Greenville,45045,republican
South Carolina,SC,Greenwood,45047,republican
South Carolina,SC,Hampton,45049,democrat
South Carolina,SC,Horry,45051,republican
South Carolina,SC,Jasper,45053,democrat
South Carolina,SC,Kershaw,45055,republican
South Carolina,SC,Lancaster,45057,republican
South Carolina,SC,Laurens,45059,republican
South Carolina,SC,Lee,45061,democrat
South Carolina,SC,Lexington,45063,republican
South Carolina,SC,Marion,45067,democrat
South Carolina,SC,Marlboro,45069,democrat
South Carolina,SC,McCormick,45065,republican
South Carolina,SC,Newberry,45071,republican
South Carolina,SC,Oconee,45073,republican
South Carolina,SC,Orangeburg,45075,democrat
South Carolina,SC,Pickens,45077,republican
South Carolina,SC,Richland,45079,democrat
South Carolina,SC,Saluda,45081,republican
South Carolina,SC,Spartanburg,45083,republican
South Carolina,SC,Sumter,45085,democrat
South Carolina,SC,Union,45087,republican
South Carolina,SC,Williamsburg,45089,democrat
South Carolina,SC,York,45091,republican
Rhode Island,RI,Bristol,44001,democrat
Rhode Island,NA,Federal Precinct,NA,democrat
Rhode Island,RI,Kent,44003,republican
Rhode Island,RI,Newport,44005,democrat
Rhode Island,RI,Providence,44007,democrat
Rhode Island,RI,Washington,44009,democrat
Pennsylvania,PA,Adams,42001,republican
Pennsylvania,PA,Allegheny,42003,democrat
Pennsylvania,PA,Armstrong,42005,republican
Pennsylvania,PA,Beaver,42007,republican
Pennsylvania,PA,Bedford,42009,republican
Pennsylvania,PA,Berks,42011,republican
Pennsylvania,PA,Blair,42013,republican
Pennsylvania,PA,Bradford,42015,republican
Pennsylvania,PA,Bucks,42017,democrat
Pennsylvania,PA,Butler,42019,republican
Pennsylvania,PA,Cambria,42021,republican
Pennsylvania,PA,Cameron,42023,republican
Pennsylvania,PA,Carbon,42025,republican
Pennsylvania,PA,Centre,42027,democrat
Pennsylvania,PA,Chester,42029,democrat
Pennsylvania,PA,Clarion,42031,republican
Pennsylvania,PA,Clearfield,42033,republican
Pennsylvania,PA,Clinton,42035,republican
Pennsylvania,PA,Columbia,42037,republican
Pennsylvania,PA,Crawford,42039,republican
Pennsylvania,PA,Cumberland,42041,republican
Pennsylvania,PA,Dauphin,42043,democrat
Pennsylvania,PA,Delaware,42045,democrat
Pennsylvania,PA,Elk,42047,republican
Pennsylvania,PA,Erie,42049,republican
Pennsylvania,PA,Fayette,42051,republican
Pennsylvania,PA,Forest,42053,republican
Pennsylvania,PA,Franklin,42055,republican
Pennsylvania,PA,Fulton,42057,republican
Pennsylvania,PA,Greene,42059,republican
Pennsylvania,PA,Huntingdon,42061,republican
Pennsylvania,PA,Indiana,42063,republican
Pennsylvania,PA,Jefferson,42065,republican
Pennsylvania,PA,Juniata,42067,republican
Pennsylvania,PA,Lackawanna,42069,democrat
Pennsylvania,PA,Lancaster,42071,republican
Pennsylvania,PA,Lawrence,42073,republican
Pennsylvania,PA,Lebanon,42075,republican
Pennsylvania,PA,Lehigh,42077,democrat
Pennsylvania,PA,Luzerne,42079,republican
Pennsylvania,PA,Lycoming,42081,republican
Pennsylvania,PA,McKean,42083,republican
Pennsylvania,PA,Mercer,42085,republican
Pennsylvania,PA,Mifflin,42087,republican
Pennsylvania,PA,Monroe,42089,democrat
Pennsylvania,PA,Montgomery,42091,democrat
Pennsylvania,PA,Montour,42093,republican
Pennsylvania,PA,Northampton,42095,republican
Pennsylvania,PA,Northumberland,42097,republican
Pennsylvania,PA,Perry,42099,republican
Pennsylvania,PA,Philadelphia,42101,democrat
Pennsylvania,PA,Pike,42103,republican
Pennsylvania,PA,Potter,42105,republican
Pennsylvania,PA,Schuylkill,42107,republican
Pennsylvania,PA,Snyder,42109,republican
Pennsylvania,PA,Somerset,42111,republican
Pennsylvania,PA,Sullivan,42113,republican
Pennsylvania,PA,Susquehanna,42115,republican
Pennsylvania,PA,Tioga,42117,republican
Pennsylvania,PA,Union,42119,republican
Pennsylvania,PA,Venango,42121,republican
Pennsylvania,PA,Warren,42123,republican
Pennsylvania,PA,Washington,42125,republican
Pennsylvania,PA,Wayne,42127,republican
Pennsylvania,PA,Westmoreland,42129,republican
Pennsylvania,PA,Wyoming,42131,republican
Pennsylvania,PA,York,42133,republican
Oregon,OR,Baker,41001,republican
Oregon,OR,Benton,41003,democrat
Oregon,OR,Clackamas,41005,democrat
Oregon,OR,Clatsop,41007,democrat
Oregon,OR,Columbia,41009,republican
Oregon,OR,Coos,41011,republican
Oregon,OR,Crook,41013,republican
Oregon,OR,Curry,41015,republican
Oregon,OR,Deschutes,41017,republican
Oregon,OR,Douglas,41019,republican
Oregon,OR,Gilliam,41021,republican
Oregon,OR,Grant,41023,republican
Oregon,OR,Harney,41025,republican
Oregon,OR,Hood River,41027,democrat
Oregon,OR,Jackson,41029,republican
Oregon,OR,Jefferson,41031,republican
Oregon,OR,Josephine,41033,republican
Oregon,OR,Klamath,41035,republican
Oregon,OR,Lake,41037,republican
Oregon,OR,Lane,41039,democrat
Oregon,OR,Lincoln,41041,democrat
Oregon,OR,Linn,41043,republican
Oregon,OR,Malheur,41045,republican
Oregon,OR,Marion,41047,republican
Oregon,OR,Morrow,41049,republican
Oregon,OR,Multnomah,41051,democrat
Oregon,OR,Polk,41053,republican
Oregon,OR,Sherman,41055,republican
Oregon,OR,Tillamook,41057,republican
Oregon,OR,Umatilla,41059,republican
Oregon,OR,Union,41061,republican
Oregon,OR,Wallowa,41063,republican
Oregon,OR,Wasco,41065,republican
Oregon,OR,Washington,41067,democrat
Oregon,OR,Wheeler,41069,republican
Oregon,OR,Yamhill,41071,republican
Oklahoma,OK,Adair,40001,republican
Oklahoma,OK,Alfalfa,40003,republican
Oklahoma,OK,Atoka,40005,republican
Oklahoma,OK,Beaver,40007,republican
Oklahoma,OK,Beckham,40009,republican
Oklahoma,OK,Blaine,40011,republican
Oklahoma,OK,Bryan,40013,republican
Oklahoma,OK,Caddo,40015,republican
Oklahoma,OK,Canadian,40017,republican
Oklahoma,OK,Carter,40019,republican
Oklahoma,OK,Cherokee,40021,republican
Oklahoma,OK,Choctaw,40023,republican
Oklahoma,OK,Cimarron,40025,republican
Oklahoma,OK,Cleveland,40027,republican
Oklahoma,OK,Coal,40029,republican
Oklahoma,OK,Comanche,40031,republican
Oklahoma,OK,Cotton,40033,republican
Oklahoma,OK,Craig,40035,republican
Oklahoma,OK,Creek,40037,republican
Oklahoma,OK,Custer,40039,republican
Oklahoma,OK,Delaware,40041,republican
Oklahoma,OK,Dewey,40043,republican
Oklahoma,OK,Ellis,40045,republican
Oklahoma,OK,Garfield,40047,republican
Oklahoma,OK,Garvin,40049,republican
Oklahoma,OK,Grady,40051,republican
Oklahoma,OK,Grant,40053,republican
Oklahoma,OK,Greer,40055,republican
Oklahoma,OK,Harmon,40057,republican
Oklahoma,OK,Harper,40059,republican
Oklahoma,OK,Haskell,40061,republican
Oklahoma,OK,Hughes,40063,republican
Oklahoma,OK,Jackson,40065,republican
Oklahoma,OK,Jefferson,40067,republican
Oklahoma,OK,Johnston,40069,republican
Oklahoma,OK,Kay,40071,republican
Oklahoma,OK,Kingfisher,40073,republican
Oklahoma,OK,Kiowa,40075,republican
Oklahoma,OK,Latimer,40077,republican
Oklahoma,OK,Le Flore,40079,republican
Oklahoma,OK,Lincoln,40081,republican
Oklahoma,OK,Logan,40083,republican
Oklahoma,OK,Love,40085,republican
Oklahoma,OK,Major,40093,republican
Oklahoma,OK,Marshall,40095,republican
Oklahoma,OK,Mayes,40097,republican
Oklahoma,OK,McClain,40087,republican
Oklahoma,OK,McCurtain,40089,republican
Oklahoma,OK,McIntosh,40091,republican
Oklahoma,OK,Murray,40099,republican
Oklahoma,OK,Muskogee,40101,republican
Oklahoma,OK,Noble,40103,republican
Oklahoma,OK,Nowata,40105,republican
Oklahoma,OK,Okfuskee,40107,republican
Oklahoma,OK,Oklahoma,40109,republican
Oklahoma,OK,Okmulgee,40111,republican
Oklahoma,OK,Osage,40113,republican
Oklahoma,OK,Ottawa,40115,republican
Oklahoma,OK,Pawnee,40117,republican
Oklahoma,OK,Payne,40119,republican
Oklahoma,OK,Pittsburg,40121,republican
Oklahoma,OK,Pontotoc,40123,republican
Oklahoma,OK,Pottawatomie,40125,republican
Oklahoma,OK,Pushmataha,40127,republican
Oklahoma,OK,Roger Mills,40129,republican
Oklahoma,OK,Rogers,40131,republican
Oklahoma,OK,Seminole,40133,republican
Oklahoma,OK,Sequoyah,40135,republican
Oklahoma,OK,Stephens,40137,republican
Oklahoma,OK,Texas,40139,republican
Oklahoma,OK,Tillman,40141,republican
Oklahoma,OK,Tulsa,40143,republican
Oklahoma,OK,Wagoner,40145,republican
Oklahoma,OK,Washington,40147,republican
Oklahoma,OK,Washita,40149,republican
Oklahoma,OK,Woods,40151,republican
Oklahoma,OK,Woodward,40153,republican
Ohio,OH,Adams,39001,republican
Ohio,OH,Allen,39003,republican
Ohio,OH,Ashland,39005,republican
Ohio,OH,Ashtabula,39007,republican
Ohio,OH,Athens,39009,democrat
Ohio,OH,Auglaize,39011,republican
Ohio,OH,Belmont,39013,republican
Ohio,OH,Brown,39015,republican
Ohio,OH,Butler,39017,republican
Ohio,OH,Carroll,39019,republican
Ohio,OH,Champaign,39021,republican
Ohio,OH,Clark,39023,republican
Ohio,OH,Clermont,39025,republican
Ohio,OH,Clinton,39027,republican
Ohio,OH,Columbiana,39029,republican
Ohio,OH,Coshocton,39031,republican
Ohio,OH,Crawford,39033,republican
Ohio,OH,Cuyahoga,39035,democrat
Ohio,OH,Darke,39037,republican
Ohio,OH,Defiance,39039,republican
Ohio,OH,Delaware,39041,republican
Ohio,OH,Erie,39043,republican
Ohio,OH,Fairfield,39045,republican
Ohio,OH,Fayette,39047,republican
Ohio,OH,Franklin,39049,democrat
Ohio,OH,Fulton,39051,republican
Ohio,OH,Gallia,39053,republican
Ohio,OH,Geauga,39055,republican
Ohio,OH,Greene,39057,republican
Ohio,OH,Guernsey,39059,republican
Ohio,OH,Hamilton,39061,democrat
Ohio,OH,Hancock,39063,republican
Ohio,OH,Hardin,39065,republican
Ohio,OH,Harrison,39067,republican
Ohio,OH,Henry,39069,republican
Ohio,OH,Highland,39071,republican
Ohio,OH,Hocking,39073,republican
Ohio,OH,Holmes,39075,republican
Ohio,OH,Huron,39077,republican
Ohio,OH,Jackson,39079,republican
Ohio,OH,Jefferson,39081,republican
Ohio,OH,Knox,39083,republican
Ohio,OH,Lake,39085,republican
Ohio,OH,Lawrence,39087,republican
Ohio,OH,Licking,39089,republican
Ohio,OH,Logan,39091,republican
Ohio,OH,Lorain,39093,democrat
Ohio,OH,Lucas,39095,democrat
Ohio,OH,Madison,39097,republican
Ohio,OH,Mahoning,39099,democrat
Ohio,OH,Marion,39101,republican
Ohio,OH,Medina,39103,republican
Ohio,OH,Meigs,39105,republican
Ohio,OH,Mercer,39107,republican
Ohio,OH,Miami,39109,republican
Ohio,OH,Monroe,39111,republican
Ohio,OH,Montgomery,39113,republican
Ohio,OH,Morgan,39115,republican
Ohio,OH,Morrow,39117,republican
Ohio,OH,Muskingum,39119,republican
Ohio,OH,Noble,39121,republican
Ohio,OH,Ottawa,39123,republican
Ohio,OH,Paulding,39125,republican
Ohio,OH,Perry,39127,republican
Ohio,OH,Pickaway,39129,republican
Ohio,OH,Pike,39131,republican
Ohio,OH,Portage,39133,republican
Ohio,OH,Preble,39135,republican
Ohio,OH,Putnam,39137,republican
Ohio,OH,Richland,39139,republican
Ohio,OH,Ross,39141,republican
Ohio,OH,Sandusky,39143,republican
Ohio,OH,Scioto,39145,republican
Ohio,OH,Seneca,39147,republican
Ohio,OH,Shelby,39149,republican
Ohio,OH,Stark,39151,republican
Ohio,OH,Summit,39153,democrat
Ohio,OH,Trumbull,39155,republican
Ohio,OH,Tuscarawas,39157,republican
Ohio,OH,Union,39159,republican
Ohio,OH,Van Wert,39161,republican
Ohio,OH,Vinton,39163,republican
Ohio,OH,Warren,39165,republican
Ohio,OH,Washington,39167,republican
Ohio,OH,Wayne,39169,republican
Ohio,OH,Williams,39171,republican
Ohio,OH,Wood,39173,republican
Ohio,OH,Wyandot,39175,republican
North Dakota,ND,Adams,38001,republican
North Dakota,ND,Barnes,38003,republican
North Dakota,ND,Benson,38005,republican
North Dakota,ND,Billings,38007,republican
North Dakota,ND,Bottineau,38009,republican
North Dakota,ND,Bowman,38011,republican
North Dakota,ND,Burke,38013,republican
North Dakota,ND,Burleigh,38015,republican
North Dakota,ND,Cass,38017,republican
North Dakota,ND,Cavalier,38019,republican
North Dakota,ND,Dickey,38021,republican
North Dakota,ND,Divide,38023,republican
North Dakota,ND,Dunn,38025,republican
North Dakota,ND,Eddy,38027,republican
North Dakota,ND,Emmons,38029,republican
North Dakota,ND,Foster,38031,republican
North Dakota,ND,Golden Valley,38033,republican
North Dakota,ND,Grand Forks,38035,republican
North Dakota,ND,Grant,38037,republican
North Dakota,ND,Griggs,38039,republican
North Dakota,ND,Hettinger,38041,republican
North Dakota,ND,Kidder,38043,republican
North Dakota,ND,LaMoure,38045,republican
North Dakota,ND,Logan,38047,republican
North Dakota,ND,McHenry,38049,republican
North Dakota,ND,McIntosh,38051,republican
North Dakota,ND,McKenzie,38053,republican
North Dakota,ND,McLean,38055,republican
North Dakota,ND,Mercer,38057,republican
North Dakota,ND,Morton,38059,republican
North Dakota,ND,Mountrail,38061,republican
North Dakota,ND,Nelson,38063,republican
North Dakota,ND,Oliver,38065,republican
North Dakota,ND,Pembina,38067,republican
North Dakota,ND,Pierce,38069,republican
North Dakota,ND,Ramsey,38071,republican
North Dakota,ND,Ransom,38073,republican
North Dakota,ND,Renville,38075,republican
North Dakota,ND,Richland,38077,republican
North Dakota,ND,Rolette,38079,democrat
North Dakota,ND,Sargent,38081,republican
North Dakota,ND,Sheridan,38083,republican
North Dakota,ND,Sioux,38085,democrat
North Dakota,ND,Slope,38087,republican
North Dakota,ND,Stark,38089,republican
North Dakota,ND,Steele,38091,republican
North Dakota,ND,Stutsman,38093,republican
North Dakota,ND,Towner,38095,republican
North Dakota,ND,Traill,38097,republican
North Dakota,ND,Walsh,38099,republican
North Dakota,ND,Ward,38101,republican
North Dakota,ND,Wells,38103,republican
North Dakota,ND,Williams,38105,republican
North Carolina,NC,Alamance,37001,republican
North Carolina,NC,Alexander,37003,republican
North Carolina,NC,Alleghany,37005,republican
North Carolina,NC,Anson,37007,democrat
North Carolina,NC,Ashe,37009,republican
North Carolina,NC,Avery,37011,republican
North Carolina,NC,Beaufort,37013,republican
North Carolina,NC,Bertie,37015,democrat
North Carolina,NC,Bladen,37017,republican
North Carolina,NC,Brunswick,37019,republican
North Carolina,NC,Buncombe,37021,democrat
North Carolina,NC,Burke,37023,republican
North Carolina,NC,Cabarrus,37025,republican
North Carolina,NC,Caldwell,37027,republican
North Carolina,NC,Camden,37029,republican
North Carolina,NC,Carteret,37031,republican
North Carolina,NC,Caswell,37033,republican
North Carolina,NC,Catawba,37035,republican
North Carolina,NC,Chatham,37037,democrat
North Carolina,NC,Cherokee,37039,republican
North Carolina,NC,Chowan,37041,republican
North Carolina,NC,Clay,37043,republican
North Carolina,NC,Cleveland,37045,republican
North Carolina,NC,Columbus,37047,republican
North Carolina,NC,Craven,37049,republican
North Carolina,NC,Cumberland,37051,democrat
North Carolina,NC,Currituck,37053,republican
North Carolina,NC,Dare,37055,republican
North Carolina,NC,Davidson,37057,republican
North Carolina,NC,Davie,37059,republican
North Carolina,NC,Duplin,37061,republican
North Carolina,NC,Durham,37063,democrat
North Carolina,NC,Edgecombe,37065,democrat
North Carolina,NC,Forsyth,37067,democrat
North Carolina,NC,Franklin,37069,republican
North Carolina,NC,Gaston,37071,republican
North Carolina,NC,Gates,37073,republican
North Carolina,NC,Graham,37075,republican
North Carolina,NC,Granville,37077,republican
North Carolina,NC,Greene,37079,republican
North Carolina,NC,Guilford,37081,democrat
North Carolina,NC,Halifax,37083,democrat
North Carolina,NC,Harnett,37085,republican
North Carolina,NC,Haywood,37087,republican
North Carolina,NC,Henderson,37089,republican
North Carolina,NC,Hertford,37091,democrat
North Carolina,NC,Hoke,37093,democrat
North Carolina,NC,Hyde,37095,republican
North Carolina,NC,Iredell,37097,republican
North Carolina,NC,Jackson,37099,republican
North Carolina,NC,Johnston,37101,republican
North Carolina,NC,Jones,37103,republican
North Carolina,NC,Lee,37105,republican
North Carolina,NC,Lenoir,37107,republican
North Carolina,NC,Lincoln,37109,republican
North Carolina,NC,Macon,37113,republican
North Carolina,NC,Madison,37115,republican
North Carolina,NC,Martin,37117,republican
North Carolina,NC,McDowell,37111,republican
North Carolina,NC,Mecklenburg,37119,democrat
North Carolina,NC,Mitchell,37121,republican
North Carolina,NC,Montgomery,37123,republican
North Carolina,NC,Moore,37125,republican
North Carolina,NC,Nash,37127,republican
North Carolina,NC,New Hanover,37129,republican
North Carolina,NC,Northampton,37131,democrat
North Carolina,NC,Onslow,37133,republican
North Carolina,NC,Orange,37135,democrat
North Carolina,NC,Pamlico,37137,republican
North Carolina,NC,Pasquotank,37139,democrat
North Carolina,NC,Pender,37141,republican
North Carolina,NC,Perquimans,37143,republican
North Carolina,NC,Person,37145,republican
North Carolina,NC,Pitt,37147,democrat
North Carolina,NC,Polk,37149,republican
North Carolina,NC,Randolph,37151,republican
North Carolina,NC,Richmond,37153,republican
North Carolina,NC,Robeson,37155,republican
North Carolina,NC,Rockingham,37157,republican
North Carolina,NC,Rowan,37159,republican
North Carolina,NC,Rutherford,37161,republican
North Carolina,NC,Sampson,37163,republican
North Carolina,NC,Scotland,37165,democrat
North Carolina,NC,Stanly,37167,republican
North Carolina,NC,Stokes,37169,republican
North Carolina,NC,Surry,37171,republican
North Carolina,NC,Swain,37173,republican
North Carolina,NC,Transylvania,37175,republican
North Carolina,NC,Tyrrell,37177,republican
North Carolina,NC,Union,37179,republican
North Carolina,NC,Vance,37181,democrat
North Carolina,NC,Wake,37183,democrat
North Carolina,NC,Warren,37185,democrat
North Carolina,NC,Washington,37187,democrat
North Carolina,NC,Watauga,37189,democrat
North Carolina,NC,Wayne,37191,republican
North Carolina,NC,Wilkes,37193,republican
North Carolina,NC,Wilson,37195,democrat
North Carolina,NC,Yadkin,37197,republican
North Carolina,NC,Yancey,37199,republican
New York,NY,Albany,36001,democrat
New York,NY,Allegany,36003,republican
New York,NY,Bronx,36005,democrat
New York,NY,Broome,36007,republican
New York,NY,Cattaraugus,36009,republican
New York,NY,Cayuga,36011,republican
New York,NY,Chautauqua,36013,republican
New York,NY,Chemung,36015,republican
New York,NY,Chenango,36017,republican
New York,NY,Clinton,36019,democrat
New York,NY,Columbia,36021,democrat
New York,NY,Cortland,36023,republican
New York,NY,Delaware,36025,republican
New York,NY,Dutchess,36027,democrat
New York,NY,Erie,36029,democrat
New York,NY,Essex,36031,republican
New York,NY,Franklin,36033,republican
New York,NY,Fulton,36035,republican
New York,NY,Genesee,36037,republican
New York,NY,Greene,36039,republican
New York,NY,Hamilton,36041,republican
New York,NY,Herkimer,36043,republican
New York,NY,Jefferson,36045,republican
New York,NY,Kings,36047,democrat
New York,NY,Lewis,36049,republican
New York,NY,Livingston,36051,republican
New York,NY,Madison,36053,republican
New York,NY,Monroe,36055,democrat
New York,NY,Montgomery,36057,republican
New York,NY,Nassau,36059,democrat
New York,NY,New York,36061,democrat
New York,NY,Niagara,36063,republican
New York,NY,Oneida,36065,republican
New York,NY,Onondaga,36067,democrat
New York,NY,Ontario,36069,republican
New York,NY,Orange,36071,republican
New York,NY,Orleans,36073,republican
New York,NY,Oswego,36075,republican
New York,NY,Otsego,36077,republican
New York,NY,Putnam,36079,republican
New York,NY,Queens,36081,democrat
New York,NY,Rensselaer,36083,republican
New York,NY,Richmond,36085,republican
New York,NY,Rockland,36087,democrat
New York,NY,Saratoga,36091,republican
New York,NY,Schenectady,36093,democrat
New York,NY,Schoharie,36095,republican
New York,NY,Schuyler,36097,republican
New York,NY,Seneca,36099,republican
New York,NY,St. Lawrence,36089,republican
New York,NY,Steuben,36101,republican
New York,NY,Suffolk,36103,republican
New York,NY,Sullivan,36105,republican
New York,NY,Tioga,36107,republican
New York,NY,Tompkins,36109,democrat
New York,NY,Ulster,36111,democrat
New York,NY,Warren,36113,republican
New York,NY,Washington,36115,republican
New York,NY,Wayne,36117,republican
New York,NY,Westchester,36119,democrat
New York,NY,Wyoming,36121,republican
New York,NY,Yates,36123,republican
New Mexico,NM,Bernalillo,35001,democrat
New Mexico,NM,Catron,35003,republican
New Mexico,NM,Chaves,35005,republican
New Mexico,NM,Cibola,35006,democrat
New Mexico,NM,Colfax,35007,republican
New Mexico,NM,Curry,35009,republican
New Mexico,NM,De Baca,35011,republican
New Mexico,NM,Dona Ana,35013,democrat
New Mexico,NM,Eddy,35015,republican
New Mexico,NM,Grant,35017,democrat
New Mexico,NM,Guadalupe,35019,democrat
New Mexico,NM,Harding,35021,republican
New Mexico,NM,Hidalgo,35023,republican
New Mexico,NM,Lea,35025,republican
New Mexico,NM,Lincoln,35027,republican
New Mexico,NM,Los Alamos,35028,democrat
New Mexico,NM,Luna,35029,republican
New Mexico,NM,McKinley,35031,democrat
New Mexico,NM,Mora,35033,democrat
New Mexico,NM,Otero,35035,republican
New Mexico,NM,Quay,35037,republican
New Mexico,NM,Rio Arriba,35039,democrat
New Mexico,NM,Roosevelt,35041,republican
New Mexico,NM,San Juan,35045,republican
New Mexico,NM,San Miguel,35047,democrat
New Mexico,NM,Sandoval,35043,democrat
New Mexico,NM,Santa Fe,35049,democrat
New Mexico,NM,Sierra,35051,republican
New Mexico,NM,Socorro,35053,democrat
New Mexico,NM,Taos,35055,democrat
New Mexico,NM,Torrance,35057,republican
New Mexico,NM,Union,35059,republican
New Mexico,NM,Valencia,35061,republican
New Jersey,NJ,Atlantic,34001,democrat
New Jersey,NJ,Bergen,34003,democrat
New Jersey,NJ,Burlington,34005,democrat
New Jersey,NJ,Camden,34007,democrat
New Jersey,NJ,Cape May,34009,republican
New Jersey,NJ,Cumberland,34011,democrat
New Jersey,NJ,Essex,34013,democrat
New Jersey,NJ,Gloucester,34015,republican
New Jersey,NJ,Hudson,34017,democrat
New Jersey,NJ,Hunterdon,34019,republican
New Jersey,NJ,Mercer,34021,democrat
New Jersey,NJ,Middlesex,34023,democrat
New Jersey,NJ,Monmouth,34025,republican
New Jersey,NJ,Morris,34027,republican
New Jersey,NJ,Ocean,34029,republican
New Jersey,NJ,Passaic,34031,democrat
New Jersey,NJ,Salem,34033,republican
New Jersey,NJ,Somerset,34035,democrat
New Jersey,NJ,Sussex,34037,republican
New Jersey,NJ,Union,34039,democrat
New Jersey,NJ,Warren,34041,republican
New Hampshire,NH,Belknap,33001,republican
New Hampshire,NH,Carroll,33003,republican
New Hampshire,NH,Cheshire,33005,democrat
New Hampshire,NH,Coos,33007,republican
New Hampshire,NH,Grafton,33009,democrat
New Hampshire,NH,Hillsborough,33011,republican
New Hampshire,NH,Merrimack,33013,democrat
New Hampshire,NH,Rockingham,33015,republican
New Hampshire,NH,Strafford,33017,democrat
New Hampshire,NH,Sullivan,33019,republican
Nevada,NV,Carson City,32510,republican
Nevada,NV,Churchill,32001,republican
Nevada,NV,Clark,32003,democrat
Nevada,NV,Douglas,32005,republican
Nevada,NV,Elko,32007,republican
Nevada,NV,Esmeralda,32009,republican
Nevada,NV,Eureka,32011,republican
Nevada,NV,Humboldt,32013,republican
Nevada,NV,Lander,32015,republican
Nevada,NV,Lincoln,32017,republican
Nevada,NV,Lyon,32019,republican
Nevada,NV,Mineral,32021,republican
Nevada,NV,Nye,32023,republican
Nevada,NV,Pershing,32027,republican
Nevada,NV,Storey,32029,republican
Nevada,NV,Washoe,32031,democrat
Nevada,NV,White Pine,32033,republican
Nebraska,NE,Adams,31001,republican
Nebraska,NE,Antelope,31003,republican
Nebraska,NE,Arthur,31005,republican
Nebraska,NE,Banner,31007,republican
Nebraska,NE,Blaine,31009,republican
Nebraska,NE,Boone,31011,republican
Nebraska,NE,Box Butte,31013,republican
Nebraska,NE,Boyd,31015,republican
Nebraska,NE,Brown,31017,republican
Nebraska,NE,Buffalo,31019,republican
Nebraska,NE,Burt,31021,republican
Nebraska,NE,Butler,31023,republican
Nebraska,NE,Cass,31025,republican
